date,apy_roi,apy_cpi,earn_lc,earn_cc,earn_norm_lc,earn_norm_cc,exp_total_lc,exp_total_cc,exp_norm_total_lc,exp_norm_total_cc,worth_lc,worth_cc,worth_norm_lc,worth_norm_cc,exp_al_cc,exp_cc,exp_lc,exp_non_taylor
2033-12-31,-24.7208596231919,1.08263915178404,9806634.83464688,10054363.6362429,8725369.48401662,8945784.06681732,1895480.02808261,1277874.96986993,1686487.1460456,1136978.32686693,14396034.7817581,15013639.8399708,12808748.8413263,13358257.660505,0,358631.278028156,976236.336240843,919243.69184177
2034-01-31,2.87403215525015,-5.66264341896947,9840667.71409747,10089856.5620752,8798286.12793874,9021079.42287526,1918231.06467296,1292820.03986239,1715040.71236096,1155876.9133468,14411797.625413,15037208.6502235,12885214.9884791,13444378.7874933,0,362825.5612546,988236.586065168,929994.478607791
2034-02-28,18.3217478674051,1.87648007201651,10044140.9927654,10302159.7199186,8966304.56765625,9196635.3140566,1941035.98116985,1307788.28134166,1732743.47666804,1167449.56576844,14619548.5746503,15252796.2744785,13050725.3190069,13616019.2299065,0,367026.347480259,1000274.04730845,940761.933861399
2034-03-31,172.338614152526,4.05495024646594,11317123.3188121,11630281.4455011,10069274.3196721,10347902.9953731,1963956.50132701,1322806.18600739,1747406.66922773,1176950.88967765,16038624.1148308,16679774.4301504,14270172.8498342,14840628.6293843,0,371241.071510831,1012391.38683044,951565.114496562
2034-04-30,49.2341518451648,7.89852091702921,11861232.9510679,12196142.0745875,10486744.0617157,10782843.6558112,1987099.69376042,1337919.5323196,1756833.03747129,1182880.37748578,16626217.6943662,17275397.855807,14699558.6710477,15273511.3310332,0,375482.580915918,1024662.74235674,962436.95140368
2034-05-31,39.9630896793392,4.41164749166625,12333642.9487226,12686997.5902897,10865251.731802,11176537.4684808,2010370.52258055,1353087.34813729,1771024.33505214,1191994.50752307,17131817.4352277,17789100.609671,15092175.9151705,15671205.7426995,0,379739.377003056,1037022.55144631,973347.971134234
2034-06-30,111.215474968937,3.35849346733659,13435068.3272172,13830680.503452,11803010.3047215,12150564.517253,2033739.56958985,1368296.97503361,1786686.04523285,1202079.7291759,18339122.9326068,19004565.5271631,16111332.7957259,16695939.1117828,0,384007.907227664,1049450.5017839,984289.067805949
2034-07-31,2.31439223573942,-3.49782905354271,13470068.5281874,13866950.7010643,11868922.3442967,12218628.3372435,2057002.5622888,1383461.54098598,1812492.90771874,1219013.6644014,18354741.5311669,19028282.5524697,16172969.0852859,16766448.3286032,0,388263.791251118,1061804.81255393,995197.749734865
2034-08-31,13.3701107396234,3.44192281138995,13663016.6618816,14066979.2113906,12005033.208282,12359975.6007105,2080366.13794595,1398668.93154198,1827917.30329246,1228942.87448241,18545949.6465133,19227646.8529173,16295430.71602,16894405.1448301,0,392531.693854395,1074228.90025836,1006137.23768759
2034-09-30,27.5348082958528,1.17872877176985,14042746.0620597,14460666.4016105,12326639.8904509,12693487.9062002,2103764.67839564,1413891.17982284,1846672.25984357,1241105.36079897,18944876.1241945,19634749.6227673,16629700.8234794,17235267.722524,0,396803.766227785,1086677.26480058,1017087.41359506
2034-10-31,41.7055212067442,1.4525233880808,14601135.4961383,15039389.4641557,12801397.7873052,13185632.518771,2127206.32302072,1429131.73212354,1865006.61704435,1252976.78377223,19541831.1793858,20239905.770283,17133102.7292942,17745132.5625663,0,401080.975562286,1099155.56645947,1028050.75656125
2034-11-30,-5.13463435586013,3.5972827915691,14515483.8101554,14950678.1229591,12688878.7399307,13069308.9023487,2150753.91055675,1444417.23517283,1880106.50746572,1262654.10004118,19423308.377978,20129645.0533619,16979110.5801113,17596562.9875358,0,405370.800171988,1111707.47555591,1039046.43500084
2034-12-31,25.306476631306,2.14801785038126,14884083.5114938,15332682.1055107,12988071.4023772,13379525.1701285,2174365.48914902,1459729.83376573,1897383.48391584,1273781.84182378,19809111.7539064,20523747.4092896,17285723.8861047,17909325.5281968,0,409668.229054146,1124303.88443743,1050061.60471159
2035-01-31,44.5746416321507,2.29122897441409,15502038.7148526,15972930.7275365,13501795.3255522,13911927.6760542,2198045.48617787,1475071.36697027,1914429.50288811,1284741.44941551,20471217.38518,21194191.5043876,17829795.9567581,18459484.0102306,0,413973.778336965,1136947.89754456,1061097.58863331
2035-02-28,-16.108574420171,4.09847171440547,15204579.0742194,15664965.8190611,13198464.4955593,13598107.1345537,2221847.27279528,1490464.338301,1928693.46802679,1293810.27616333,20118016.9770612,20849399.9115554,17463616.1577813,18098499.3496447,0,418293.763555511,1149676.6980498,1072170.57474548
2035-03-31,20.1537575881572,1.83243535474271,15514754.9919349,15986418.0655106,13447351.3136438,13856163.3803082,2245704.37960321,1505880.62001827,1946455.2134282,1305215.95373694,20438591.8241203,21178415.5837052,17715067.0286438,18356306.288335,0,422620.290755014,1162444.05033996,1083260.32926325
2035-04-30,16.4797973817447,-0.0413670910873964,15776235.0892293,16257363.060891,13674459.6165934,14091489.7243276,2269560.22363225,1521296.37019581,1967199.99733485,1318622.9579778,20704946.383501,21453210.2369374,17946547.5497517,18595124.5891088,0,426946.668779694,1175210.52221614,1094349.70141611
2035-05-31,49.1856752766479,0.537776525302647,16478069.9277144,16984561.7728677,14276410.890451,14715229.6189666,2293432.43953166,1536719.01192724,1987003.57504703,1331395.73588908,21459840.2090698,22216553.6366742,18592559.5541272,19248167.3932851,0,431274.98089561,1187988.40850004,1105444.03103163
2035-06-30,15.310898212019,3.2155349574398,16734355.4166707,17249884.35944,14460265.3909632,14905737.3044939,2317401.4451785,1552182.38352049,2002481.6660282,1341250.89625648,21719546.1532713,22484765.2149293,18768001.1406176,19429231.9103893,0,435614.723709164,1200833.78536717,1116567.65981133
2035-07-31,-45.0989048852285,3.53592797425986,15675705.8228575,16153936.61754,13506312.3709758,13918359.8137763,2341477.20902504,1567690.59741721,2017435.32010529,1350734.643086,20523866.4971502,21297653.108758,17683526.0308671,18350226.7078864,0,439967.051363161,1213753.66297098,1127723.54605405
2035-08-31,9.43898758803958,3.99448186364497,15830553.0031882,16314621.8145525,13595282.8214694,14011001.2359951,2365673.92285593,1583249.5123737,2031641.34810224,1359695.07150754,20672182.7939982,21454607.2044804,17753275.6793093,18425221.955904,0,444333.608097693,1226758.01857992,1138915.90427601
2035-09-30,19.6214181590374,5.40561298482818,16141507.1762081,16637345.3366507,13801647.5409652,14225609.4085332,2390034.20158623,1598876.83644847,2043576.80488262,1367104.96220584,20994361.5215706,21785518.8867083,17951036.1024655,18627507.9451423,0,448719.363619352,1239876.72875711,1150157.47282912
2035-10-31,55.9299671069956,3.51232039003999,16933277.9761554,17458953.4478796,14437052.9626137,14885235.8033558,2414502.45152883,1614549.18044439,2058567.73981789,1376539.85611311,21851800.6203694,22651753.8914539,18630509.8947165,19312537.7784213,0,453117.753829253,1253071.02491369,1161431.42661514
2035-11-30,85.4293021416542,1.76685650902872,18087175.9830172,18655093.4878408,15398358.0115794,15881849.5786725,2439025.71100346,1630244.41530667,2076443.06290503,1387894.22831073,23108674.6807324,23917455.9764292,19673366.712479,20361915.5470732,0,457522.568283191,1266303.86397999,1172721.84702347
2035-12-31,65.8935313583353,-6.62450724565341,19082781.0898351,19685543.8118518,16339016.3727714,16855112.5296976,2463333.93096022,1645850.25810068,2109150.29838086,1409206.24659691,24185053.597917,25002537.2707766,20707672.7890156,21407616.8407995,0,461902.295156232,1279385.96801577,1183947.96294445
2036-01-31,44.7539347985741,0.861233613005319,19839821.9157662,20468173.5211145,16975073.0919477,17512694.5722975,2487668.880407,1661467.25715586,2128464.72376422,1421561.55684472,24994866.7814448,25821068.4046959,21385761.0385782,22092664.2054977,0,466285.152996144,1292486.77624729,1195182.10415972
2036-02-29,24.9864277347759,5.86732975554747,20308726.7828039,20952577.9691536,17293905.590546,17842177.3630789,2512182.12447048,1677158.63501444,2139249.83833238,1428185.2035583,25485927.1886859,26320950.678142,21702552.9666322,22413617.6014063,0,470688.884995071,1305712.37445112,1206469.75001937
2036-03-31,29.538265551322,0.0536611014235078,20864356.4610757,21526412.3542568,17766258.0286655,18330006.8243495,2536697.05570892,1692850.71438101,2160028.97172305,1441483.35712211,26071811.1004918,26915657.4418197,22200470.172665,22919015.787266,0,475092.81386984,1318939.15519774,1217757.90051117
2036-04-30,41.3984065936993,1.94851764200408,21627955.9069471,22314726.6385472,18386879.8131453,18970733.9210159,2561272.73001871,1708568.04922877,2177450.98326252,1452529.10209876,26885130.4573742,27737835.1381641,22856235.9109344,23581157.7920982,0,479503.83060978,1332208.51139972,1229064.21861899
2036-05-31,24.1240994073742,-1.34566518313782,22116524.6552627,22818791.1219211,18823473.3978005,19421175.539496,2585805.7013581,1724267.64920154,2200790.83807649,1467531.93511848,27395710.8406257,28257248.8927823,23316612.4542829,24049871.3572409,0,483909.870117182,1345447.92227374,1240357.77908436
2036-06-30,28.0788899783443,0.682413877782029,22687372.968559,23407591.4258328,19298384.5647166,19911018.4196075,2610360.08613578,1739976.14939177,2220430.40701308,1480062.45196091,27995885.5693805,28866269.5061246,23813923.5731012,24554291.5281533,0,488318.407440438,1358702.34418446,1251657.74195133
2036-07-31,31.6125988304076,-0.141433860797746,23335619.3134664,24075991.5609914,19852138.660392,20481990.0614084,2634910.01181759,1755682.79695255,2241577.48759949,1493599.02818836,28680025.0269425,29559252.2418075,24398745.3673369,25146723.826748,0,492726.424829521,1371953.63969456,1262956.37212303
2036-08-31,-15.0093283821252,9.02089741948857,22949558.3594463,23678095.3558844,19383691.4611609,19999029.5053976,2659732.99135735,1771502.90012605,2246467.79105973,1496249.51821616,28233672.6489875,29121902.7402188,23846768.2415391,24596986.5143827,0,497166.283151676,1385396.37438298,1274336.61697438
2036-09-30,20.0766728429077,5.86854057995141,23383326.8086793,24125510.1413212,19656425.5078417,20280317.544702,2684738.25497762,1787398.36457318,2256837.01676841,1502517.71672755,28683298.6819308,29580638.5723352,24111672.7518547,24865992.0518955,0,501627.291359784,1398967.18176422,1285771.0732134
2036-10-31,-61.6821405837914,2.10807663226247,21179695.8998012,21852939.9538688,17773090.7166125,18338048.1977761,2709810.6402714,1803321.48684412,2273956.64990815,1513269.90380433,26248336.9561007,27154826.109528,22026476.4937144,22787163.2398182,0,506096.061642379,1412585.21506966,1297225.42520174
2036-11-30,-13.6486623722874,1.13521480052954,20860664.2675037,21522890.5296722,17488913.8153915,18044103.1361552,2734919.43810759,1819259.59477265,2292868.99648792,1525209.06586693,25871260.5226984,26786920.3660333,21689637.4810962,22457297.4117172,0,510569.03759897,1426228.88093392,1308690.55717368
2036-12-31,23.0019822038501,1.06682133490306,21310881.3265979,21989042.0918973,17850568.9975144,18418614.7459215,2760062.52025768,1835211.80314907,2311902.81153795,1537222.90575934,26343928.1368062,27268778.8539148,22066384.7573821,22841064.6631607,0,515045.970798459,1439896.68790708,1320165.83235061
2037-01-31,10.7104678827487,0.0861346638903582,21535201.6183615,22221237.5487319,18037171.547026,18611772.5181619,2785208.387111,1851165.15610545,2332798.28825485,1550474.61706057,26566604.6767622,27500647.9077678,22251308.0893665,23033631.7605608,0,519523.225220434,1453566.45622598,1331641.93088502
2037-02-28,61.9371175534351,0.688242497737646,22624101.5446902,23348421.6147844,18938370.3438091,19544690.1885022,2810376.44618828,1867127.63013844,2352533.19732041,1562950.66431133,27744495.4003837,28687744.2164336,23224592.0509446,24014174.5839537,0,524003.039441636,1467251.85549148,1343124.5906968
2037-03-31,21.2743485232966,2.83055884157875,23073663.3378547,23813267.4714369,19269818.8629867,19887494.4126279,2835634.98485388,1883127.27661735,2368161.99142666,1572681.4153881,28214336.9808238,29166844.6890604,23563018.7976164,24358499.3736549,0,528493.285983764,1481000.9942203,1354633.99063358
2037-04-30,8.60979647863895,-4.06759091739869,23268521.6597908,24014704.1529419,19499916.8646376,20125246.5179366,2860758.76972337,1899071.65158963,2397425.97295243,1591495.14814174,28403655.4292596,29365342.5473933,23803356.6386596,24609287.4634703,0,532968.020764939,1494655.13889867,1366103.63082469
2037-05-31,-44.1224597188512,-4.0403038257062,21923799.7421564,22624452.8227683,18436241.5329313,19025437.2734906,2885749.51034521,1914961.32257444,2426694.98909724,1610336.25030418,26898505.0972049,27869293.2849757,22619588.8796271,23435947.6184201,0,537427.403057487,1508215.59082826,1377533.91951695
2037-06-30,34.8108217207588,2.28080879896189,22601756.2897804,23326877.3549839,18970665.6982946,19579292.2644074,2910812.7692186,1930880.8834558,2443175.44385441,1620674.75083034,27624131.5273799,28604063.4131427,23186170.0344322,24008670.7274562,0,541895.173848171,1521827.05961097,1388985.70960763
2037-07-31,35.1176404865779,8.8927736314252,23303367.3546978,24053377.2043047,19421188.7779041,20046252.2141361,2936151.57461569,1946913.86671725,2447009.18726479,1622571.58651419,28374334.0186892,29363571.7265876,23647367.7403184,24471805.341069,0,546394.776245298,1535632.48414374,1400519.09047195
2037-08-31,62.9865389958197,2.00587386620077,24482265.6921896,25273376.4426479,20369950.3277823,21028177.2620546,2961555.21804594,1962973.40681995,2464099.2562966,1633250.42275136,29649820.0943866,30648401.9056126,24669504.454525,25500353.2880702,0,550901.831729891,1549483.64295589,1412071.57509006
2037-09-30,-6.87533262379538,1.35611535686948,24306787.9570077,25091988.760152,20201259.1114849,20853835.8693403,2987002.94981048,1979050.98391003,2482484.34398733,1644780.12444583,29431367.1348408,30439319.1007412,24460273.1775076,25297977.3970491,0,555413.949233842,1563365.9151343,1423637.03467618
2037-10-31,21.1410066390454,2.11137852956365,24780941.4694707,25582380.8646871,20559497.247674,21224411.0912593,3012519.22124665,1995156.57909682,2499335.2538316,1655280.78290142,29928126.4333277,30945489.0754775,24829857.0008762,25673911.4718063,0,559933.929921649,1577296.57207148,1435222.64917517
2037-11-30,15.0477582391553,2.30575997300098,25132594.6535886,25945987.981615,20811673.7042356,21485224.3968486,3038110.49922829,2011292.79834251,2515783.39836564,1665501.31491523,30289585.2086507,31316402.9095365,25082048.737418,25932330.8208684,0,564462.505147763,1591280.20603354,1446830.29319474
2037-12-31,89.5075302736699,3.95318373791147,26789919.9674523,27659496.6653294,22112505.1954831,22830257.2183722,3063829.84543114,2027481.2359456,2528897.19183492,1673490.97787749,32087424.4674577,33123773.0769433,26485086.2230405,27340492.436998,0,569005.73527885,1605354.3447644,1458475.50066675
2038-01-31,42.2815641048795,8.57797388701727,27746847.9179093,28647331.1459082,22745825.7483546,23484008.1413232,3089823.04123752,2043781.07864996,2532921.09781871,1675415.11094494,33109730.3577852,34155772.3203728,27142115.7286516,27999621.7155254,0,573580.230873924,1619622.19346148,1470200.84777604
2038-02-28,21.0157429854637,4.26237199463999,28277361.2535316,29194605.0895081,23100229.824625,23849541.0218864,3115956.52337257,2060137.71682795,2545474.84710782,1682959.53439292,33663618.0843471,34719436.8908917,27500349.3962755,28362864.7089904,0,578170.66592612,1633989.47247074,1481967.05090183
2038-03-31,-20.2375496307674,9.91270023511417,27648972.9302474,28546508.123859,22409685.7990638,23137144.3463733,3142410.26335675,2076623.69434707,2546945.48080445,1683118.01782333,32950611.4265827,34016397.9955924,26706700.8535767,27570528.3165579,0,582797.399625919,1648583.9686356,1493826.29472115
2038-04-30,-4.34115050729682,-0.792347830377549,27527330.2491931,28420930.913821,22325888.9218876,23050638.7976803,3168836.80067596,2093098.74660934,2570067.55769767,1697596.15975516,32790941.4762999,33866679.5303665,26594911.69019,27467383.0881325,0,587421.06718942,1663159.12125604,1505677.67941992
2038-05-31,45.7848140400007,1.57496802491222,28573756.9357609,29501686.6241024,23144428.1462556,23896040.9651397,3195316.76702591,2109595.26740316,2588171.35895775,1708748.91229255,33912012.3254483,34997733.825071,27468356.1677176,28347778.6143828,0,592050.759823517,1677772.25944627,1517544.50757964
2038-06-30,9.08359089137725,3.25676006398838,28820353.854787,29756178.5501885,23281906.6131292,24037892.5831272,3221906.62781179,2126135.90449988,2602748.37716737,1717553.42855255,34155254.6686518,35251025.3919637,27591592.1626033,28476787.1112181,0,596692.833548463,1692463.55686037,1529443.07095142
2038-07-31,8.58915164034337,0.592591924530339,29055697.4724551,29999072.4744979,23460469.8661674,24222180.0549833,3248516.81917196,2142684.68770166,2622953.07204967,1730069.96635265,34386188.3440557,35492020.475526,27764473.2577094,28657356.3634065,0,601337.193450173,1707169.32492048,1541347.49425148
2038-08-31,-6.80276030839009,5.19714194294034,28854407.3922515,29791309.0673814,23199781.7029912,23953077.8648115,3275301.82199471,2159303.49026244,2633437.80548728,1736142.72937895,34139097.0733515,35255095.4050837,27448825.7156745,28346120.7917828,0,606001.204047609,1721999.53577988,1553302.28621483
2038-09-30,58.9560815906312,4.03999029903843,30198702.0834118,31179548.4073844,24200629.2461977,24986659.6579814,3302224.3998253,2175977.23263226,2646335.86460716,1743784.15700278,35585440.6952655,36711687.8624586,28517452.6524347,29420004.360039,0,610680.633316192,1736927.80050924,1565296.59931606
2038-10-31,1.23674363227493,4.30683856846053,30235170.8781526,31217171.4066528,24144862.8490806,24929057.7912528,3329294.29580167,2192709.66784214,2658670.41004365,1751029.43559539,35598223.7910912,36734808.4190507,28427629.351612,29335270.3260602,0,615376.534531361,1751961.16249089,1577333.13331078
2038-11-30,198.554746232186,2.14551245521051,33632372.3245142,34722839.1339355,26810291.9520499,27679565.5567339,3356438.73907322,2209471.72921036,2675609.72641032,1761296.57308633,39286001.236174,40432968.2460368,31317123.6512122,32231436.8045362,0,620080.750227426,1767047.76009028,1589390.97898294
2038-12-31,25.117871110482,5.86748132833437,34372885.4049118,35484971.7237477,27270712.3727234,28153017.8811891,3383784.32043397,2226313.62495929,2684622.1330229,1766309.63047008,40062435.2095688,41219905.9050435,31784679.5426402,32702992.0451931,0,624807.371171782,1782278.06664646,1601506.25378751
2039-01-31,15.7929624533757,2.00567872257678,34865430.1986851,35991746.9596301,27615748.8957384,28507866.9814775,3411200.41718624,2243183.41473301,2701898.51716232,1776751.05556816,40569165.6050778,41737182.607531,32133488.2109589,33058635.672553,0,629541.820479628,1797558.82293286,1613641.59425338
2039-02-28,30.2815488974987,3.02818374446494,35769665.6696802,36922016.0546496,28261617.0577095,29172089.23257,3438722.79176526,2260095.19553105,2716935.28270421,1785701.48012901,41521910.0511627,42700537.6473969,32806466.0208805,33737699.8234557,0,634288.054426093,1812915.6506603,1625807.14110496
2039-03-31,2.46844318170754,-0.764606733805795,35854126.3769858,37008874.2364525,28346474.66716,29259424.8420202,3466217.74868837,2276996.16266275,2740411.31475242,1800206.0171119,41585870.5895707,42775092.1755963,32878023.990447,33818229.2880876,0,639031.253553759,1828252.83957937,1637964.909109
2039-04-30,40.7093493203178,4.92817142474566,37054685.0495988,38243765.0095727,29178437.2344933,30114769.4400552,3493884.75663482,2293965.01872772,2751233.66828147,1806365.75988911,42858829.8425877,44058749.5804948,33748868.0535774,34693735.9619697,0,643793.505480389,1843713.24338749,1650171.51324733
2039-05-31,13.7431545648542,6.77466534903604,37517082.1862333,38719107.8904806,29381611.0047828,30322980.8982258,3521787.99447298,2311026.82150262,2758098.41451075,1809887.31356955,43331018.7114318,44541779.8844021,33934812.1450507,34883023.2459919,0,648581.842586052,1859343.01555642,1662444.97891657
2039-06-30,16.0778164033468,2.77150479327566,38058794.3987486,39275956.6987497,29738029.2226605,30689084.2578496,3549790.52059252,2328127.53812874,2773702.52798062,1819130.7911012,43888756.8011107,45110419.7835744,34293391.3939372,35247963.1308166,0,653381.100732135,1875044.08319591,1674746.43739661
2039-07-31,19.6485399167023,3.1232196034624,38719817.4986184,39955379.6693501,30177094.3019147,31140055.3526319,3577905.19682559,2345272.13781221,2788514.75815373,1827836.57151631,44575129.7952853,45807762.8542987,34740553.6041178,35701231.7907552,0,658192.674509489,1890825.73352287,1687079.46330272
2039-08-31,1.74457824134413,4.53149484282165,38784109.0311941,40021449.0513416,30115772.4724134,31076564.1844985,3606182.29006911,2362480.1727497,2800192.34822228,1834460.48214988,44616304.7133322,45860006.8306516,34644459.1578957,35610191.0239681,0,663022.051175825,1906724.16849524,1699458.12157387
2039-09-30,22.3671126939145,3.40274917784067,39540960.5226937,40799398.1619409,30617970.2038652,31592423.1668826,3634582.73633176,2379736.25834213,2814386.51093516,1842714.31163537,45405929.4586861,46660775.9366757,35159423.9711743,36131096.1704741,0,667864.913095568,1922711.39108521,1711871.34524656
2039-10-31,28.6400590712656,2.19105913176283,40503980.4624482,41789032.2949085,31307073.8493193,32300339.502712,3663063.42658202,2397023.53947048,2831321.66027645,1852751.06574607,46417555.0202536,47683594.9073651,35877901.5378797,36856472.1324101,0,672716.529936708,1938756.41704825,1724307.00953377
2039-11-30,9.83218055549266,3.61999516660587,40868168.0033528,42163153.0594173,31495099.0753219,32493080.7474748,3691676.25754155,2414362.12473909,2844994.4092367,1860630.85372762,46781869.7631651,48059183.8959675,36052499.9064997,37036863.4620088,0,677582.54511088,1954896.67791335,1736779.57962821
2039-12-31,3.28491955322974,5.94985307737799,40994341.6657002,42292771.7187884,31440542.3242311,32436371.0991406,3720505.15313436,2431784.41942117,2853435.25427347,1865053.02574935,46889171.2143355,48177891.9480486,35961572.0660764,36949954.2946005,0,682472.053048149,1971192.78676134,1749312.36637302
2040-01-31,20.9330678098888,0.432928191916293,41742928.2807023,43061932.7876943,32003146.546412,33014390.75642,3749350.29641824,2449212.98716771,2874522.98945634,1877743.73720542,47668310.6298977,48968447.9391483,36545973.0196685,37542752.2719195,0,687363.321499694,1987500.63075023,1761849.66566802
2040-02-29,29.8498865379273,-3.27113686003445,42791919.2641594,44139534.6511394,32898431.5871184,33934478.4243875,3778070.4701514,2466593.31801095,2904580.93562748,1896317.17672901,48771089.8105456,50082566.9626861,37495218.4700276,38503482.2289261,0,692241.052427859,2003718.20456831,1774352.26558309
2040-03-31,-13.6843219576826,3.10296365322513,42197479.7879608,43529110.4226132,32358919.6003014,33380073.6801313,3806905.22349796,2484017.96419479,2919305.62375159,1904856.35618496,48101767.1076109,49424654.366914,36886591.8602013,37901041.1277679,0,697131.220306127,2020018.47960929,1786886.74388866
2040-04-30,39.6078618547176,3.88201206989836,43553747.3040358,44922677.7953278,33293132.8261036,34339563.6729865,3835883.45384704,2501498.0005289,2932206.41711692,1912182.31153497,49536395.1087702,50870780.5620883,37866357.8720313,38886381.9776132,0,702036.933242282,2036422.38656043,1799461.06728662
2040-05-31,29.4475006055887,3.52961400140299,44630755.1534556,46028697.5178203,34017938.2653364,35083461.7342077,3864993.0567629,2519028.6382092,2945930.32873508,1920024.88885918,50667692.1690186,52013656.5875723,38619342.6108608,39645248.0507367,0,706956.847274697,2052921.2658284,1812071.7909345
2040-06-30,22.1018671450927,1.56960428308988,45480942.8564482,46901470.0741649,34620996.6678098,35702330.1886722,3894161.89082444,2536582.04270182,2964313.34485913,1930896.61147065,51553564.3878527,52911144.2359753,39243596.741586,40277013.4749744,0,711883.150735806,2069462.99885842,1824698.89196602
2040-07-31,52.3771320446954,2.52987522067161,47322553.4202939,48791576.4776145,35947945.4958417,37063869.2357904,3923425.99356303,2554172.03150592,2980378.14064972,1940242.66104379,53505019.1678631,54874273.1299202,40644373.0057785,41684508.4853845,0,716819.7214599,2086073.68351702,1837352.31004602
2040-08-31,54.0167842763008,3.15113646727427,49283323.2184794,50802524.5928365,37340751.5472869,38491812.745386,3952808.85546846,2571807.55670447,2994945.22176659,1948594.79294058,55580185.7964644,56961187.0952283,42111728.1311829,43158078.5600089,0,721769.071818723,2102770.37058271,1850038.48488575
2040-09-30,-29.6803004806051,2.07848680620504,47676119.1708398,49155386.3340142,36061139.644026,37180023.9129176,3982270.78010061,2589473.34072154,3012099.66748648,1958619.14451619,53829217.0326309,55222014.4720099,40715203.8819794,41768684.4049496,0,726726.914212378,2119524.35359144,1862746.42650917
2040-10-31,18.9843396402769,2.76829017258788,48461517.5708955,49961106.4281385,36571881.1729832,37703558.1869189,4011837.99131239,2607179.36997171,3027566.40026585,1967529.26640751,54643151.7806884,56047810.4020291,41236902.0618703,42296939.1957287,0,731696.05129426,2136354.67263494,1875483.31867745
2040-11-30,29.549278742775,1.55436934417017,49653212.0299797,51183434.6234075,37423070.7124137,38576382.3709829,4041464.87765323,2624908.17219222,3046006.88887629,1978363.93911901,55892712.2038475,57309268.9093085,42125712.2268396,43193355.1765969,0,736671.579533065,2153228.28499408,1888236.59265915
2040-12-31,-17.9825947239076,4.03670147714652,48737455.3976166,50244468.8614997,36611937.1802536,37744016.8471002,4071245.36627912,2642695.53689288,3058349.64873646,1985212.44480052,54880958.9677293,56309508.7971156,41226982.5276278,42300119.7315638,0,741663.543133386,2170213.37251962,1901031.9937595
2041-01-31,-11.6158018632868,1.64809804076402,48175639.5411947,49668028.9540238,36140631.9030689,37260199.7373261,4101089.60332987,2660507.14841301,3076575.03184174,1995871.98928742,54247621.5740568,55688204.0289736,40695740.4529838,41776443.4955381,0,746662.311521388,2187244.76643825,1913844.83689162
2041-02-28,-39.8028163671423,1.98445897974697,45929060.3731704,47361790.3495278,34398907.3073946,35471960.9525772,4131010.66309587,2678347.95071589,3093950.7956645,2005968.3813485,51801281.2279036,53253943.9402835,38796950.272552,39884932.686868,0,751669.272203606,2204331.98458359,1926678.67851228
2041-03-31,17.6681741225265,-1.39347738838859,46636175.246146,48088734.8364626,34969375.40014,36058553.518559,4160876.78361146,2696167.90221655,3119965.59477422,2021677.52858786,52534920.4597311,53999629.341126,39392453.2935332,40490741.3597195,0,756670.381178871,2221379.26257378,1939497.52103768
2041-04-30,29.7939070930975,5.90457565522315,47790331.7934061,49275070.0437549,35663894.6604866,36771891.7505202,4190967.71947281,2714073.24933309,3127541.19219989,2025397.58216148,53750397.7100954,55227292.1802351,40111638.6925063,41213782.3025447,0,761695.456144221,2238589.92628394,1952377.79318887
2041-05-31,-31.263574736806,0.00887565375138344,46137079.4726554,47576391.4691663,34429888.0314559,35503977.4937414,4221059.00518043,2731978.72887895,3149973.74310756,2038744.60227528,51938148.5065886,53427228.7828901,38758947.4254179,39870176.5662502,0,766720.568275413,2255800.8445769,1965258.16060354
2041-06-30,74.4951355225032,-5.68423370829999,48603462.3944952,50113486.2332324,36447747.544813,37580114.7661898,4250920.16823185,2749797.09923824,3187766.00455561,2062073.47244146,54575115.3744501,56076238.4434437,40925891.477688,42051584.0098022,0,771721.233508711,2272844.30250233,1978075.86572953
2041-07-31,30.4918631784324,1.8865589749415,49827372.6345534,51371060.8986083,37307407.0466178,38463217.6658646,4280854.44153013,2767643.24309677,3205217.74906379,2072226.32000529,55864423.1547641,57377634.3531974,41827547.0662485,42960538.495307,0,776729.693280415,2289940.89171377,1990913.54981636
2041-08-31,49.3596690591777,3.48152694161556,51726617.575037,53321751.0800916,38619139.2120364,39810067.3218074,4310923.03408567,2785540.35520595,3218539.01512542,2079686.9349207,57879137.408212,59404520.0870917,43212616.0539644,44351468.1341692,0,781752.457118868,2307135.13599859,2003787.89808708
2041-09-30,-50.6986847216563,3.73904361376676,48414084.1174337,49921917.0616006,36035595.9955126,37157906.9881759,4341136.42645264,2803492.29894673,3231196.89810921,2086696.8301275,54289668.2084797,55827312.3359856,40408913.7686841,41553413.8366658,0,786790.609268841,2324434.73677474,2016701.68967789
2041-10-31,135.001183376757,3.45875174452783,52420541.4230914,54041849.0992181,38907281.5955733,40110639.5273237,4371484.64103004,2821495.18287412,3244578.92463426,2094154.40246255,58586143.5556923,60136133.0138482,43483480.3883942,44633904.9105659,0,791843.057609487,2341832.51576541,2029652.12526464
2041-11-30,64.5557739192523,4.57068949765371,54903425.5259949,56590421.8436971,40598625.4702359,41846083.7301879,4402011.01358645,2839565.24222665,3255090.09218075,2099731.38584727,61223765.0542712,62786210.825631,45272233.6266473,46427592.3329808,0,796914.35850546,2359360.12986526,2042650.88372119
