date,apy_roi,apy_cpi,earn_lc,earn_cc,earn_norm_lc,earn_norm_cc,exp_total_lc,exp_total_cc,exp_norm_total_lc,exp_norm_total_cc,worth_lc,worth_cc,worth_norm_lc,worth_norm_cc,added_lc_worth_norm,exp_al_cc,exp_cc,exp_lc,exp_non_taylor
2030-06-30,4.914844656867379,4.1957549196508515,2553111.514388553,2665391.814606488,2247522.6553588384,2346363.821155209,1007790.1470031601,688402.2619698572,887165.0041418073,606005.5234790888,7602705.652015259,7922093.5370485615,6692717.140881026,6973876.6215437455,960008,0.0,193197.7609928876,512585.6460261905,495204.50097696955
2030-07-31,95.0735997070788,3.764639364288369,2988468.4738199413,3119038.0180086023,2622681.3272158178,2737269.2201270526,1030416.0770300531,703627.8691882427,904293.6300530375,617504.1463528736,8073146.196193341,8399934.404035151,7084996.869174065,7371786.352874229,960008,0.0,197470.77604070574,524258.9838825162,506157.093147537
2030-08-31,-26.157844478277205,6.069909440800481,2787015.8744400353,2909430.935566384,2433904.89829257,2540810.1440189034,1053182.1216476,718928.4284419721,919745.4338817787,627841.21165376,7823215.148119962,8157468.841325589,6832024.834889576,7123929.057117594,960008,0.0,201764.8261231399,536018.5193287678,517163.60231883224
2030-09-30,59.184690350407855,2.048346404277157,3096044.377783607,3231662.951352435,2699215.184895656,2817451.1235526227,1075996.610248012,734254.8630320858,938082.9325698643,640143.2389346096,8151031.4055010695,8492773.152716996,7106289.528717996,7404229.222353251,960008,0.0,206066.13803100743,547807.8852469336,528188.7250010783
2030-10-31,-11.821206457737855,1.2105542657987245,3011038.2588871205,3143092.849181866,2622473.5795351826,2737486.9550983044,1098839.9010652355,749596.673729138,957038.1911213916,652863.6646711614,8031960.557513764,8381203.784849862,6995462.210345222,7299636.7367954515,960008,0.0,210371.76519115904,559614.9925272567,539224.9085379789
2030-11-30,-32.42007446830394,1.3994944002555298,2752991.30125433,2873825.5734657617,2394951.3976998143,2500070.585323456,1121716.5046123692,764956.2629895672,975831.8194904316,665469.9818308078,7715733.997599598,8072494.2392224,6712265.277922141,7022627.115581765,960008,0.0,214682.38184484935,571442.6234676513,550273.8811447179
2030-12-31,-49.318313161125985,2.216217240894136,2328163.351791899,2429354.421950812,2021678.0545913477,2109548.0769862253,1144645.7471061987,780343.9349465306,993961.6932054361,677617.4906716219,7206215.147882599,7570516.960042268,6257570.805727639,6573915.008261453,960008,0.0,219000.87981211566,583302.6919717836,561343.0551344149
2031-01-31,-12.868536795981822,5.301079015002563,2245913.7132225465,2342946.7487175767,1941879.215240115,2025776.6658456826,1167699.4808479594,795797.9852296574,1009625.3200448029,688068.9841062939,7087847.122760351,7459748.618378653,6128348.977725813,6449905.313664322,960008,0.0,223338.00663158324,595239.5022498852,572459.9785980742
2031-02-28,26.490115970700522,4.348123171872165,2386081.797635063,2490469.4951774124,2055767.932438508,2145704.8664368927,1190856.335165021,811306.9463710937,1026001.8195520052,698994.8145815375,7227950.583340627,7607499.972134555,6227359.448116649,6554366.453087117,960008,0.0,227690.54399727596,607239.9327912033,583616.4023738177
2031-03-31,25.137124513488263,10.217992815421884,2522417.934850012,2633964.825991405,2155682.339509543,2251011.372790855,1214250.5412189355,826942.1574723426,1037710.0524387159,706712.626813386,7363354.8640767345,7750663.247823328,6292793.046199043,6623790.471824374,960008,0.0,232078.5129861761,619386.8967327689,594863.6444861665
2031-04-30,32.03247354694767,-4.541900725056191,2694916.8137997035,2815537.050343754,2312040.036190243,2415523.3105668556,1237530.823042505,842516.9217075362,1061710.2517756568,722817.4332435487,7541019.307015095,7936033.208350063,6469638.863145387,6808531.681677494,960008,0.0,236449.51776704544,631463.4191020143,606067.4039404908
2031-05-31,-5.3251701368598585,2.834997037005249,2660606.792279721,2779429.8002391835,2277293.1336473306,2378997.3091499233,1260879.4858123395,858128.011660415,1079224.5602503656,734497.4967421812,7477730.122730304,7880481.596882229,6400413.43695525,6745140.5004634345,960008,0.0,240830.71723743126,643582.1913893558,617297.2944229838
2031-06-30,33.95654603978699,1.1684596167291117,2845017.242748178,2973772.6204984984,2432779.323141479,2542878.276507287,1284256.6314617393,873754.2215825348,1098170.13819202,747148.7946836734,7669858.338725453,8080360.748604658,6558509.557520849,6909530.901029196,960008,0.0,245216.16007592468,655718.5699551292,628538.0615066101
2031-07-31,16.53122763374728,3.7599619293510855,2943426.953692319,3077449.3679006817,2509199.8830760964,2623450.731271717,1307724.4854525113,889428.5690988518,1114803.3151891134,758216.2209895519,7761278.117212542,8179574.033566202,6616300.812154107,6972887.906353668,960008,0.0,249615.11256703295,667911.0289206926,639813.4565318188
2031-08-31,-13.642010729482102,1.246372189786138,2849142.829938906,2978083.7790396637,2426319.1627617176,2536124.7830277123,1331222.8719580604,905119.104407616,1133664.3183338726,770795.9757331695,7627609.350159312,8053713.117709756,6495643.018622845,6858511.361223549,960008,0.0,254018.60810721148,680122.375657656,651100.4963004044
2031-09-30,10.435418489797076,3.5547784368160196,2912497.9941503075,3044978.174604555,2473062.9046319225,2585554.5940814554,1354807.5578398458,920855.3795039539,1150395.406602219,781917.5443746079,7678437.007715486,8112389.186051378,6519921.3072330495,6888399.169460661,960008,0.0,258434.94036370504,692387.118699597,662420.4391402488
2031-10-31,7.4589386152441595,3.8044132386046314,2958667.594881019,3093757.0822540913,2504461.6460311334,2618812.5925495005,1378484.853093599,936640.6946695704,1166863.9120464001,792850.369527987,7709075.622649637,8150919.781073665,6525601.002520195,6899614.545038608,960008,0.0,262865.0355493855,704709.1939734141,673775.659120185
2031-11-30,59.47078357956872,-1.7427669496266507,3264386.6283633416,3416998.342223119,2767299.021142598,2896671.6397869755,1402118.4639187106,952402.899546939,1188609.528974072,807374.8338354802,8045827.658735782,8495543.223107554,6820641.529053386,7201876.224191979,960008,0.0,267288.64491101785,717004.2092827894,685114.2546359211
2031-12-31,11.900747136988855,3.082165539091686,3340131.764064443,3496977.1960567795,2824356.2203018363,2956981.9377179765,1425827.5069320914,968205.0282977732,1205654.4689664573,818697.0117827879,8111063.593356883,8568686.071991201,6858571.616733168,7245529.073916838,960008,0.0,271723.45877238805,729345.9374067064,696481.5695253852
2032-01-31,32.71781725722005,3.3715014676052313,3533729.16894765,3701497.277511329,2979813.367789557,3121283.647113679,1449619.2300873897,984050.8828287586,1222389.8758222016,829799.8615755519,8314901.372352432,8780469.719611064,7011531.749210452,7404121.763457102,960008,0.0,276170.544125718,741738.8913843491,707880.3387030405
2032-02-29,2.6486828792177786,2.841616835695371,3551863.0142559567,3720646.47393585,2988119.323100173,3130113.852524568,1473481.057299856,999933.7805529527,1239613.4653470297,841226.5449141469,8312334.843566857,8785882.12031376,6993019.7945272075,7391406.71496009,960008,0.0,280628.0255256378,754175.3022725412,719305.7550273149
2032-03-31,16.008862481512832,6.523973875095934,3655364.7469207267,3830044.62013116,3059040.0801668568,3205223.230233979,1497501.7236268364,1015900.5487117048,1253204.0192575587,850169.7398571543,8410163.082552206,8891764.257467339,7038155.623714225,7441189.903114631,960008,0.0,285109.0448786778,766710.2197938095,730791.503833027
2032-04-30,208.3280605159341,2.029910794065004,4482724.073034174,4704782.00771881,3745149.5396367437,3930670.7000533715,1521573.1545262618,1031894.078056782,1271217.8814388996,862109.1926303754,9360769.407236878,9850448.483706357,7820575.316479366,8229684.00528789,960008,0.0,289597.57466793386,779276.6511374137,742296.5033888482
2032-05-31,-3.3490306417876425,2.6739309168687386,4456189.6862170445,4676859.558289941,3714803.1850297363,3898759.704239851,1545711.408894708,1047922.8159525571,1288547.8557294945,873577.4929883189,9305783.657919234,9803572.250861384,7757559.082046738,8172529.444787913,960008,0.0,294095.98561757884,791884.5785597295,753826.8303349783
2032-06-30,128.1536457082924,2.969962542453719,5118341.920049985,5374431.89653426,4256397.915729935,4469361.5784108285,1569924.0002503302,1063990.6944944016,1305544.1287233601,884811.4966023586,10053708.262424944,10559641.568180872,8360633.885343176,8781366.517464178,960008,0.0,298605.3812568481,804538.687012777,765385.3132375533
2032-07-31,24.78301244312049,5.399227908289017,5305559.8055401,5571071.157822264,4392795.870624856,4612628.878763077,1594270.7128466335,1080129.138485322,1319993.7538613626,894304.6527013736,10245814.205617946,10759955.779979257,8483133.162806043,8908822.263966031,960008,0.0,303134.5808501689,817276.1552114802,776994.5576351532
2032-08-31,-22.22760669836683,-1.97967792246867,5093156.4972778335,5348009.314365242,4223966.69521876,4435326.74514757,1618566.2875235626,1096240.713700548,1342344.3980481424,909158.0569120226,9976064.911371408,10498390.485194422,8273565.903088848,8706752.244224967,960008,0.0,307656.2398126818,829981.8136356963,788584.4738878662
2032-09-30,82.48727952162811,4.979636260243225,5605960.296718586,5887662.431766646,4630466.287437989,4863149.390848991,1642986.230199201,1112417.667993028,1357089.944806674,918845.6993188509,10547648.60186482,11078217.164070994,8712250.65423064,9150494.899718463,960008,0.0,312196.24719157716,842764.8093977503,800221.4208014508
2032-10-31,4.774053282647839,7.266816488376171,5647031.707368174,5930799.819404913,4637203.474826257,4870226.865409437,1667586.8167418165,1128689.4658736852,1369381.2576047287,926852.0143635883,10570517.037866088,11109414.38873422,8680248.470137894,9122777.713379037,960008,0.0,316762.87210195465,855660.222970086,811926.5937717304
2032-11-30,3.083822615563725,2.5770083793047904,5673819.8217217345,5958953.623233093,4649332.764204394,4882981.693356789,1692253.3049039675,1144995.801492753,1386693.441639052,938250.8895288303,10576864.71148558,11124122.214896794,8667064.72725896,9115507.279369181,960008,0.0,321339.1899115269,868596.6933227414,823656.6115812261
2032-12-31,18.380499906851398,1.416675410961199,5823593.251809427,6116476.479607587,4766471.609872589,5006189.517690761,1716956.3130382183,1161321.2638891938,1405287.6235725111,950513.6425091692,10725898.244338745,11281533.29348777,8778890.843061218,9233664.82412456,960008,0.0,325920.87558632507,881555.9247353497,835400.3883028687
2033-01-31,128.70386503738257,4.249125938817655,6589100.011014449,6921638.8812665455,5374351.17126434,5645584.065565959,1741767.6431804292,1177703.4375770479,1420660.0229999973,960585.1844051434,11589132.749658803,12153196.955262184,9452591.258738162,9912666.097333016,960008,0.0,330518.47709279513,894582.6826961765,847184.9604842528
2033-02-28,-48.29170083871366,3.7021477008687187,5969318.900112618,6271691.89449457,4854103.993061678,5099986.309618054,1766674.0118596838,1194135.314450167,1436616.0560201593,971041.6037613873,10851296.394476565,11423835.09188608,8824008.57446747,9289583.026726242,960008,0.0,335130.0276297055,907668.7250392223,859005.2868204614
2033-03-31,-53.050662372242826,1.8064586858546727,5306690.606197011,5574101.847948352,4308837.532373568,4525965.622277897,1791627.3363729208,1210591.7251055355,1454735.48089936,982955.941585177,10055833.82396355,10636869.435230937,8164967.098215106,8636746.63752929,960008,0.0,339748.4634894295,920784.074756815,870843.2616161059
2033-04-30,6.83837654362871,2.681489338615739,5362273.935877289,5632896.835110488,4344378.619645332,4563630.44293414,1816650.2237067323,1227084.4644830811,1471804.0304582538,994152.7746898072,10096297.434425676,10685863.193649327,8179764.6364597585,8657415.892228205,960008,0.0,344377.0948818705,933942.8541055216,882707.3696012107
2033-05-31,28.560253308030138,11.050814538991371,5575874.365313311,5858970.302327822,4478145.208661156,4705507.704814123,1834737.3068633857,1252090.6092242731,1473530.3454816043,1005590.0106695184,10330244.40158825,10912891.099227363,8296516.643030884,8764456.97784297,960008,14245.728537661995,348299.2553818843,945191.681558659,889545.6253047269
2033-06-30,25.536459419348102,4.219306452770533,5773521.925682851,6067765.585236049,4620940.005881166,4856443.103541168,1852906.191630801,1277232.167873555,1483006.119707255,1022255.2710973194,10544826.927450178,11120500.951207424,8439738.037088068,8900488.885698004,960008,28589.74893320143,352234.9468305407,956498.719520988,896407.472109813
2033-07-31,42.61596584366527,4.993925560194623,6090119.848156291,6401647.546717187,4854580.071461164,5102906.244812207,1871172.016501525,1302534.4045195752,1491555.9312570998,1038281.301555593,10898790.687368888,11467428.29935084,8687686.51407494,9140961.143776448,960008,43050.50908629694,356186.6537216206,967874.7747898671,903297.2417116577
2033-08-31,33.27529395054274,2.0961665982707656,6354154.153787016,6679457.677697891,5056299.491638285,5315158.814652726,1889479.2873952002,1327905.440874436,1503547.5893551405,1056676.851573623,11189848.770133607,11751422.61665437,8904289.269440396,9351160.007221913,960008,57561.31054252516,360145.1980320455,979280.3550953352,910198.9322998652
2033-09-30,117.154262179444,1.2515088043257627,7101114.442169306,7463904.921530794,5644837.310839857,5933227.710768633,1907811.4564606315,1353317.8342606607,1516562.700007242,1075783.113548282,12044606.028672803,12599099.650872774,9574531.161090376,10015310.747549336,960008,72102.20708483177,364107.8473097986,990703.6765946012,917107.7798660302
2033-10-31,19.83580767829698,0.34007989821278617,7284115.726851551,7655330.977016596,5788671.235070113,6083675.202775959,1926150.4289474036,1378741.5327953342,1530707.6384527942,1095682.9560063197,12238254.921801904,12785663.817953974,9725715.08881159,10160739.771258064,960008,86651.33258621959,368071.6178553726,1002131.8465936615,924018.5823537421
2033-11-30,-34.32816200618317,2.3717597817370706,6862693.666911798,7215058.992302455,5443125.07363962,5722602.583609573,1944536.4324066616,1404243.390241344,1542303.2887028714,1113771.4690323512,11732120.222235605,12272413.264400924,9305296.265298942,9733828.084969465,960008,101257.35393309745,372043.13876630354,1013593.5348647188,930942.8975419429
