date,apy_roi,apy_cpi,earn_lc,earn_cc,earn_norm_lc,earn_norm_cc,exp_total_lc,exp_total_cc,exp_norm_total_lc,exp_norm_total_cc,worth_lc,worth_cc,worth_norm_lc,worth_norm_cc,added_lc_worth_norm,exp_al_cc,exp_cc,exp_lc,exp_non_taylor
2030-05-31,-74.05533938148439,3.880190058947064,-1194442.6838339488,-1267408.3420036777,-1089059.3267420589,-1155587.3666698947,724135.6127042212,463686.89895788877,660246.5346518395,422776.7048455496,3580684.2714138515,3841132.985160184,3264767.4557182584,3502237.2855245485,179044,0.0,159933.95669831097,420382.6704446434,303752.9422595778
2030-06-30,14.895015195814532,2.6182769433382047,-1152770.9755887322,-1222705.553107557,-1048802.8628304147,-1112430.0590955873,739504.1616511011,473185.58276597125,672808.4747437162,430509.0988273488,3615414.8612520685,3881733.440137198,3289341.540598951,3531640.916515318,179044,0.0,163396.21705418458,429714.7959393144,309789.36571178667
2030-07-31,35.019996382491335,3.109173430584433,-1061168.248965005,-1124355.189238132,-963001.5122403298,-1020343.1440656403,754923.8944758797,482708.53355160507,685087.2636979981,438054.0486721982,3710334.4593292265,3982549.820253501,3367098.1945948545,3614131.409620655,179044,0.0,166867.3226981034,439082.6836223781,315841.21085350163
2030-08-31,22.926370852974486,-0.6338869935698654,-996793.6657113566,-1055257.64890155,-905061.5877423008,-958145.2973123193,770332.9767726865,492226.4392673543,699441.4300883306,446928.24400536856,3772397.9469036656,4050504.484408998,3425234.9236026336,3677748.1096855956,179044,0.0,170336.58941930337,448443.12692463555,321889.8498480509
2030-09-30,-18.98819217598775,1.6496777870833146,-1062414.0392269196,-1125715.6496041385,-963328.6960741438,-1020726.523599515,785769.4698271356,501757.33164543455,712485.1995877747,454961.26575224835,3677941.2380109024,3961953.3761926033,3334920.4794286476,3592444.4132641735,179044,0.0,173810.58976539836,457822.7279470993,327946.7418800362
2030-10-31,18.420097649288426,3.36944883282031,-1010228.6866217959,-1069500.522563803,-913484.2062971784,-967079.8789684011,801261.6205825219,511314.58096578607,724528.856888654,462348.5754731568,3725783.51870548,4015730.5583222155,3368984.11764657,3631164.399062067,179044,0.0,177294.19718950242,467241.23680623824,334020.38377628365
2030-11-30,68.9287969959546,3.930236624680461,-843832.1337662358,-890154.6967135353,-760575.3506143169,-802327.4931853135,816818.7721749446,520902.58206800127,736227.2650870843,469507.67592127173,3912407.9222187526,4208324.112325696,3526389.797348133,3793109.3865139456,179044,0.0,180789.0136060701,476705.2037130135,340113.5684619312
2030-12-31,-2.5312433349950703,1.7075827077182026,-852182.1691335915,-899136.2896030844,-767018.5227391653,-809280.2379257706,832404.5713912346,530504.1211277782,749217.4182885817,477487.6804899204,3886728.7966051386,4188629.246868595,3498304.8083378794,3770034.546136541,179044,0.0,184288.76459407026,486189.2148575266,346215.356533708
2031-01-31,-31.503579906660118,1.0264981904756443,-972827.9044203671,-1029153.1448499811,-874862.5375193914,-925515.7337781913,848007.6780423014,540113.8350993454,762611.9128336988,485723.48529196926,3724641.7583775814,4032535.6013205373,3349564.219199095,3626452.6467408244,179044,0.0,187791.4953289044,495685.33827186044,352322.33977044106
2031-02-28,63.96437823011867,3.546530891738753,-816142.0656651433,-859515.0255376869,-731826.7289514173,-770718.8442874842,863669.975313998,549751.4985686534,774444.5477301526,492956.8733915833,3901338.742550213,4215257.219295558,3498292.8715542825,3779780.545892852,179044,0.0,191304.4136265577,505222.89037190226,358447.0849420957
2031-03-31,-22.491925371036103,4.01197609306827,-898103.4171772297,-948071.3395271522,-802685.1734313761,-847344.2958111969,879399.3552959396,559420.806023364,785968.3089056377,499985.61203043704,3785503.5834357133,4105482.1327082887,3383315.932529814,3669298.629405014,179044,0.0,194828.8661239354,514807.4153965111,364591.9398994285
2031-04-30,-45.83151118909775,5.44043671499459,-1086644.6814607466,-1152549.4954008502,-966916.9749108,-1025560.3239412863,895219.53180526,569132.894631644,796583.2588538495,506425.20613057935,3537342.6685166024,3863429.3056902187,3147594.361449533,3437752.4141728035,179044,0.0,198368.91230723582,524455.5494808519,370763.98232440813
2031-05-31,-25.094994654744017,0.4449596733528294,-1170803.487726656,-1244466.402788273,-1041417.699207144,-1106940.1069592044,911047.3476273556,578848.5771561842,810367.2756194938,514879.8750009034,3416057.401032094,3748256.1715032654,3038548.036656471,3334035.4372750614,179044,0.0,201910.2684692703,534109.0389404417,376938.3086869139
2031-06-30,169.15614859426717,2.6553326771630026,-876989.519584909,-922080.1281816361,-778371.4369100517,-818391.5751452215,926920.320418475,588585.5010319361,822687.484391768,522398.6512398619,3772357.2776739243,4110692.0970604634,3348153.0727424566,3648441.905894363,179044,0.0,205459.3670817001,543794.186468239,383126.133950236
2031-07-31,55.92825063222304,3.4383944323858717,-734724.3240001675,-767055.4653168407,-650269.5597087232,-678884.3153961486,942851.7346838958,598349.8941412392,834473.233505419,529571.0370613728,3933647.58377849,4278149.424321147,3481484.4136728738,3786386.61011692,179044,0.0,209018.47820115217,553520.3187438088,389331.41594008706
2031-08-31,3.694325718151914,2.656201767841937,-722814.5176712454,-754102.6193883012,-638332.7213202929,-665963.9028000736,958828.626527159,608135.6420013753,846761.7507500825,537057.3913502404,3932435.1468613646,4283128.131387148,3472816.28598014,3782520.645379982,179044,0.0,212585.3731050435,563278.3576308272,395550.26889633184
2031-09-30,-4.850694701969227,1.8277058045576888,-739075.1436486788,-771813.3614493615,-651708.4323819159,-680576.6371716615,974837.0207303843,617936.1710018485,859600.694283465,544889.4023516632,3896201.3686897554,4253102.218418291,3435628.0387100726,3750339.3306418746,179044,0.0,216157.6557191942,573058.50544773,401778.5152826543
2031-10-31,75.49646032859698,-0.35754867172537175,-552109.9956842831,-567721.7834409885,-486989.93659372925,-500760.35116543045,990839.1778563014,627733.7750675031,873972.0566021971,553694.0713036397,4113943.396486305,4477048.799275104,3628713.5706028827,3948991.5559014403,179044,0.0,219728.87219764965,582834.274986448,408004.9028698534
2031-11-30,16.49932396644427,-4.975552531322069,-499420.26528488356,-510381.54525972507,-442392.33314594516,-452101.96361031954,1006752.6783208721,637489.7984187669,891793.3396419998,564695.9462454811,4163409.8956151637,4532672.775517269,3687997.35532049,4015094.748717009,179044,0.0,223284.9325490129,592547.812451118,414204.86586975405
