date,apy_roi,apy_cpi,earn_norm_lc,earn_norm_cc,mo_earn_lc_norm,cum_mo_earn_lc_norm,mo_earn_cc_norm,cum_mo_earn_cc_norm,mo_earn_ss_man_norm,cum_mo_earn_ss_man_norm,mo_earn_ss_woman_norm,cum_mo_earn_ss_woman_norm,mo_earn_pen_man_norm,cum_mo_earn_pen_man_norm,mo_earn_pen_woman_norm,cum_mo_earn_pen_woman_norm,exp_norm_total_lc,exp_norm_total_cc,worth_norm_lc,worth_norm_cc,added_lc_worth_norm
2032-08-31,-5.7188628002565745,0.4512464824554696,8198289.120992025,8790244.661774693,-51026.94431814813,9797044.133891255,-54800.89748757238,10439687.357436612,3445.0,254930.0,2667.0,197358.0,4709.214678275565,381995.4366212993,1281.1045014344745,103918.82868295464,2237289.38168376,1386423.9374118755,12802244.343774961,13579974.9852769,-602431
2032-09-30,1.2715491236132248,0.8943055846171166,8205685.865178314,8798021.102627018,25575.019335086545,9822619.153226342,26393.74976789279,10466081.107204504,3445.0,258375.0,2667.0,200025.0,4705.722010133644,386701.158631433,1280.1543487690476,105198.98303172369,2256475.6827300973,1399114.414545076,12788238.2232455,13572208.171929382,-602431
2032-10-31,37.862373468337296,-0.6252319271306206,8556952.742832726,9170868.722056396,359077.9602787496,10181697.113505092,380349.0298720336,10846430.137076538,3445.0,261820.0,2667.0,202692.0,4708.182156194739,391409.34078762773,1280.823611991978,106479.80664371567,2277360.208851599,1412956.4037062954,13178672.097718272,13969865.267183574,-602431
2032-11-30,-22.985127633261637,6.840537883240594,8227734.368431533,8821334.502120022,-270097.64948898426,9911599.464016108,-287037.7168301801,10559392.420246357,3445.0,265265.0,2667.0,205359.0,4682.292980486554,396091.63376811426,1273.7806670841599,107753.58731079982,2289990.8370235423,1421193.7967375158,12758442.449040929,13552127.440041041,-602431
2032-12-31,-11.412698237039088,1.7850892445683053,8087608.368123756,8672370.989242699,-115944.23349554678,9795655.230520561,-123907.15548089403,10435485.264765464,3445.0,268710.0,2667.0,208026.0,4675.394246606971,400767.02801472123,1271.9039212504854,109025.4912320503,2308155.0791627085,1433170.5466418988,12570072.398811337,13369438.20904088,-602431
2033-01-31,11.374944285227162,-1.0567448376009758,8208230.168244804,8800725.861310363,125523.18161397023,9921178.412134532,132738.33006931952,10568223.594834784,3445.0,272155.0,2667.0,210693.0,4679.535237196653,405446.5632519179,1273.0304448955662,110298.52167694588,2329609.79413609,1447375.8828538721,12693824.33564378,13500743.656984787,-602431
2033-02-28,56.2342032415589,0.3840237631761667,8686323.608009381,9309188.097096922,492777.45111283637,10413955.863247368,523335.4641243702,11091559.058959154,3445.0,275600.0,2667.0,213360.0,4678.040800054837,410124.60405197274,1272.6238951244711,111571.14557207035,2349362.445552743,1460429.265023449,13232371.96784472,14045880.800472697,-602431
2033-03-31,7.967060004003534,6.592013769230887,8724585.243297067,9349330.6414418,96380.11638989428,10510335.979637263,101565.78351948835,11193124.842478642,3445.0,279045.0,2667.0,216027.0,4653.220324063899,414777.82437603665,1265.8716814981897,112837.01725356854,2361909.821578567,1468594.66636252,13240219.287773546,14056287.171435302,-602431
2033-04-30,68.57040901770152,2.295941129328427,9295855.439596348,9955646.956985576,599778.3710582003,11110114.350695463,636005.173384992,11829130.015863635,3445.0,282490.0,2667.0,218694.0,4644.4263761114535,419422.2507521481,1263.4793577081464,114100.49661127669,2373612.5967078446,1486658.584052192,13885973.90885565,14695034.784191532,-602431
2033-05-31,31.709700892308113,0.6368059676088889,9613172.57153707,10291389.95311821,334250.0191304073,11444364.36982587,353024.8135480124,12182154.829411646,3445.0,285935.0,2667.0,221361.0,4641.970174870727,424064.22092701885,1262.811167642308,115363.307778919,2387301.234786108,1506063.0482306601,14237594.26722251,15040758.922361804,-602431
2033-06-30,-38.55000175124614,0.8700876269810864,9040463.323093211,9686275.199766604,-553759.1298006618,10890605.240025207,-585675.1813099654,11596479.64810168,3445.0,289380.0,2667.0,224028.0,4638.62017509296,428702.8411021118,1261.8998267737552,116625.20760569276,2400699.080570615,1525267.7413044134,13558874.2538127,14355986.023116404,-602431
2033-07-31,14.486795346157066,3.932691134323818,9164685.749866199,9817433.60495622,165229.398689096,11055834.638714304,174237.96897452755,11770717.617076207,3445.0,292825.0,2667.0,226695.0,4623.733538899657,433326.5746410114,1257.85003547279,117883.05764116555,2410368.5195227154,1541897.1220730455,13679340.527750311,14468399.015962288,-602431
2033-08-31,3.333333734026822,1.1028005918261918,9193708.849247694,9848017.45184088,49383.73165736822,11105218.370371673,51540.798613831124,11822258.415690038,3445.0,296270.0,2667.0,229362.0,4619.509515435424,437946.08415644686,1256.7009233927745,119139.75856455832,2423478.4308000347,1560919.0248746274,13695872.51004293,14478708.776085326,-602431
2033-09-30,98.12819276305657,5.0934819421315725,9955441.105402833,10652757.052404592,811679.5195001914,11916897.889871866,857390.1058853252,12679648.521575363,3445.0,299715.0,2667.0,232029.0,4600.424252023404,442546.50840847025,1251.5089288589525,120391.26749341727,2431692.5579101974,1576495.3717812074,14556006.272502303,15330078.614038445,-602431
2033-10-31,-47.67076988744464,5.518262119799067,9149657.812305186,9803373.241945833,-749382.9889454462,11167514.900926419,-789869.1877584405,11889779.333816923,3445.0,303160.0,2667.0,234696.0,4579.878061105382,447126.38646957563,1245.9195005846716,121637.18699400194,2439380.2202718756,1591691.596034565,13597077.220553111,14362131.99862095,-602431
2033-11-30,10.269912217994847,1.6094602483971654,9248568.392390767,9907664.448163902,123006.50453416359,11290521.405460583,129256.34557881008,12019035.679395733,3445.0,306605.0,2667.0,237363.0,4573.788410890501,451700.17488046613,1244.2628595446201,122881.44985354655,2451867.818989151,1610318.8539745808,13694017.493955955,14452485.362417173,-602431
2033-12-31,36.236582301291165,10.852541158188146,9523906.150802676,10196996.866687806,366285.33956552384,11656806.745026106,385914.7015098555,12404950.38090559,3445.0,310050.0,2667.0,240030.0,4534.686471630171,456234.8613520963,1233.6254871113103,124115.07534065786,2453173.7832315397,1620866.2372132808,13975613.952607656,14721968.585674651,-602431
2034-01-31,-17.96715756959051,2.3358214901577856,9277274.789463874,9936878.219318457,-216454.50163994104,11440352.243386164,-228647.91731211322,12176302.463593476,3445.0,313495.0,2667.0,242697.0,4525.969524164244,460760.83087626053,1231.2541106928848,125346.32945135074,2464769.966312153,1638899.3980174945,13668781.370564941,14408058.81539331,-602431
2034-02-28,-5.209069427362866,16.214664011202085,9101781.672509493,9749929.313556757,-48246.11687137392,11392106.12651479,-51493.58632494608,12124808.877268529,3445.0,316940.0,2667.0,245364.0,4469.646889141175,465230.4777654017,1215.9319845656623,126562.2614359164,2459935.8404081194,1644858.561213659,13413990.444437679,14138338.02101166,-602431
2034-03-31,-9.345293592566362,4.903337448243006,8956754.933472177,9596447.541978125,-97016.24177256066,11295089.88474223,-102890.90165851086,12021917.975610018,3445.0,320385.0,2667.0,248031.0,4451.852556675128,469682.33032207686,1211.091177556494,127773.35261347289,2468382.089047369,1660640.1904457381,13218769.37861768,13934474.68146942,-602431
2034-04-30,127.80790687887222,5.74994108378466,9849550.664444884,10536862.73866159,946176.1286092161,12241266.013351446,996768.941188191,13018686.916798208,3445.0,323830.0,2667.0,250698.0,4431.159958884955,474113.4902809618,1205.4619204538913,128978.81453392678,2475769.99804375,1675626.9669288704,14237590.84082798,14944177.521859212,-602431
2034-05-31,5.916876522024572,1.3143693080536645,9907131.054942539,10597084.86256243,80035.05814735405,12321301.0714988,83424.29853742273,13102111.21533563,3445.0,327275.0,2667.0,253365.0,4426.340717155448,478539.8309981172,1204.150883965864,130182.96541789264,2488739.102348281,1694810.4247159206,14286627.462403476,14986645.843890024,-602431
2034-06-30,8.920563366589462,4.255755032922237,9974522.732321404,10667069.517664043,113463.15628668097,12434764.227785481,118448.23764589128,13220559.45298152,3445.0,330720.0,2667.0,256032.0,4410.994377141398,482950.82537525863,1199.9760338866697,131382.9414517793,2497929.6792168487,1711125.8472531014,14340423.103490945,15032189.537386725,-602431
2034-07-31,21.419097775354025,7.02733235137567,10150727.487994304,10850581.23460036,244187.47936735797,12678951.70715284,255402.84229097044,13475962.29527249,3445.0,334165.0,2667.0,258699.0,4386.100841987365,487336.926217246,1193.203945094547,132576.14539687385,2503636.5236036796,1724774.4250682495,14514452.454625608,15196448.86565757,-602431
2034-08-31,25.341941523976196,0.7898648540698661,10419685.958406689,11132031.273343256,287299.1073196474,12966250.814472487,300249.3737305325,13776211.669003023,3445.0,337610.0,2667.0,261366.0,4383.2261041635,491720.1523214095,1192.421895470947,133768.5672923448,2517313.286524494,1744557.8797213251,14809413.09738359,15485091.683440838,-602431
2034-09-30,-17.848551314368965,1.9460390968242924,10162692.55799265,10862932.302954677,-228592.85027398376,12737657.964198504,-239555.225373123,13536656.4436299,3445.0,341055.0,2667.0,264033.0,4376.191760685786,496096.34408209525,1190.5082581217073,134959.07555046648,2529452.9988830434,1763147.9186310868,14493181.233973963,15161892.86071625,-602431
2034-10-31,19.15191548888595,4.682386711476272,10336388.944053791,11043762.501529012,224034.41955216922,12961692.383750673,233833.43501642643,13770489.878646327,3445.0,344500.0,2667.0,266700.0,4359.5354093733795,500455.87949146866,1185.9770298593312,136145.0525803258,2538003.9098801864,1778931.3171596348,14669636.12957443,15329891.953938706,-602431
2034-11-30,19.502816690895376,3.6555117198412868,10524286.256250413,11239393.351682253,230417.50689693826,13192109.890647613,240264.27457083666,14010754.153217163,3445.0,347945.0,2667.0,269367.0,4346.511598003468,504802.3910894721,1182.434005276316,137327.48658560214,2547877.1388594895,1795753.1692052905,14864506.709043656,15516857.38501923,-602431
2034-12-31,-29.71928543966389,0.778035856528958,10087267.452209875,10783031.837564249,-418586.47061212,12773523.420035493,-437467.4750452637,13573286.6781719,3445.0,351390.0,2667.0,272034.0,4343.705292555331,509146.09638202743,1181.6705721377516,138509.1571577399,2561582.8412382137,1815611.4219028244,14342375.51876094,14988367.537146406,-602431
2035-01-31,25.52939372047982,2.5645554047689645,10339768.303406304,11046396.612165205,285390.1400058416,13058913.560041334,297720.70717447397,13871007.385346374,3445.0,354835.0,2667.0,274701.0,4334.5489338590005,513480.6453158864,1179.1796573793458,139688.33681511923,2572859.715642443,1833530.663782843,14615923.168849895,15254600.336973635,-602431
2035-02-28,-15.784332174140015,1.4021761979448044,10120270.72215201,10817012.069128389,-195887.31157546886,12863026.248465866,-204954.80293187936,13666052.582414495,3445.0,358280.0,2667.0,277368.0,4329.522196863321,517810.16751274973,1177.8121734499343,140866.14898856916,2585704.525924414,1852708.7174594644,14343223.516782438,14975198.256095018,-602431
2035-03-31,-58.184182008982454,3.032893878452292,9092414.192592505,9743243.539518666,-991084.3543177287,11871941.894148137,-1035263.736059718,12630788.846354777,3445.0,361725.0,2667.0,280035.0,4318.755777650914,522128.92329040065,1174.8832544985482,142041.0322430677,2596308.972938516,1870074.2993564236,13124479.799301326,13748902.671101779,-602431
2035-04-30,18.17467934550523,3.2763981610795634,9251445.087878734,9909255.114513105,195016.30194520968,12066958.196093347,203743.12526161488,12834531.971616391,3445.0,365170.0,2667.0,282702.0,4307.16876512279,526436.0920555234,1171.7310996442718,143212.76334271196,2606566.704636276,1874989.4803053378,13291113.208796686,13920027.630776433,-602431
2035-05-31,-14.259898379704495,4.8651255407473615,9046247.471370582,9693478.488829855,-157076.7407870893,11909881.455306258,-165056.80206400712,12669475.169552384,3445.0,368615.0,2667.0,285369.0,4290.151531033951,530726.2435865573,1167.101696084959,144379.8650387969,2614651.4654950295,1878123.9539934313,13024852.276889652,13657467.166393569,-602431
2035-06-30,20.47506304076645,2.4320572146736996,9231501.667346781,9887314.642275788,214909.16829016374,12124790.623596422,224785.8840811974,12894261.053633582,3445.0,372060.0,2667.0,288036.0,4281.569264046429,535007.8128506037,1164.7669584224468,145544.63199721935,2626057.9665299226,1883971.066516591,13224647.42803945,13862191.387059873,-602431
2035-07-31,41.16285356092524,12.552462415018283,9522637.286039405,10190418.764634857,393161.99966047803,12517952.623256901,411561.2167175447,13305822.270351127,3445.0,375505.0,2667.0,290703.0,4239.585427416542,539247.3982780202,1153.3455886679183,146697.97758588727,2624015.142668982,1878855.9357963877,13531051.236472959,14168584.02688412,-602431
2035-08-31,1.170484723937748,2.409125167093573,9516866.91888826,10183942.278575473,24596.186399231992,12542548.809656134,25213.501219791222,13331035.771570917,3445.0,378950.0,2667.0,293370.0,4231.183262141506,543478.5815401617,1151.0598462477858,147849.03743213505,2635490.135669046,1884727.6138381844,13504762.091991814,14147281.105818694,-602431
2035-09-30,-10.365990463531027,-3.9808291281719033,9426123.8781317,10089608.576264707,-111501.57061174848,12431047.239044385,-117354.23761084191,13213681.533960076,3445.0,382395.0,2667.0,296037.0,4245.530905834677,547724.1124459964,1154.9630089141838,149004.00044104923,2656250.832496512,1898129.555064512,13390777.293491462,14041708.816242432,-602431
2035-10-31,38.55702100643741,7.015968057202704,9739829.031013405,10417406.396430954,378300.79498538625,12809348.03402977,396132.01345285494,13609813.547412932,3445.0,385840.0,2667.0,298704.0,4221.6085235479095,551945.7209695443,1148.455114556767,150152.455555606,2661257.0587771065,1898786.4253556363,13733697.157467954,14387221.072461128,-602431
2035-11-30,-18.469943018323697,7.149914731987561,9453545.219064383,10116271.041652236,-218941.84705194068,12590406.18697783,-229905.20206817973,13379908.345344752,3445.0,389285.0,2667.0,301371.0,4197.383383140027,556143.1043526843,1141.8648572538689,151294.32041285987,2666079.5282251295,1899292.6460594158,13368847.03379287,14024907.997910498,-602431
2035-12-31,-30.123834958816577,0.8199928833440673,9053953.054940596,9696934.098379822,-381713.21168809256,12208692.975289738,-401007.13216965465,12978901.213175097,3445.0,392730.0,2667.0,304038.0,4194.527863386923,560337.6322160712,1141.0880357539884,152435.40844861386,2679810.467075657,1906969.7681112224,12880247.275157083,13542152.334289636,-602431
2036-01-31,25.620787562921986,5.125681868834064,9262460.584263165,9915417.952998964,257569.0813030469,12466262.056592785,270218.1958994625,13249119.40907456,3445.0,396175.0,2667.0,306705.0,4177.091751847485,564514.7239679188,1136.3446799066253,153571.75312852048,2687364.0652488926,1909684.195631449,13104555.275188511,13770018.921146724,-602431
2036-02-29,-24.16810801075092,2.550975545429912,8945003.912844382,9581457.582812652,-286619.46703104256,12179642.589561742,-301753.94732071436,12947365.461753845,3445.0,399620.0,2667.0,309372.0,4168.332602346796,568683.0565702656,1133.961822759374,154705.71495127984,2698578.0129084117,1915330.3173500416,12708443.741582254,13378831.903465481,-602431
2036-03-31,28.644891929486583,5.014967230587297,9177081.47320746,9825107.763476165,279871.2758277409,12459513.865389483,294033.89487983775,13241399.356633684,3445.0,403065.0,2667.0,312039.0,4151.369896739124,572834.4264670047,1129.3472532408625,155835.06220452068,2706240.067514614,1918135.4215841736,12962113.857684277,13636113.155101778,-602431
2036-04-30,-12.433264640530094,1.2822066713731761,9024871.111696426,9664801.536195818,-131084.98876707433,12328428.876622409,-138493.2014934591,13102906.155140225,3445.0,406510.0,2667.0,314706.0,4146.96467092548,576981.3911379302,1128.1488464989213,156963.2110510196,2719309.638830791,1925252.4054535136,12763849.255377114,13443477.601307902,-602431
2036-05-31,40.424742766959824,1.009752271084552,9383280.719688881,10042161.755479665,377345.13021046005,12705774.006832868,396831.29280426574,13499737.44794449,3445.0,409955.0,2667.0,317373.0,4143.494118119198,581124.8852560495,1127.2047101351436,158090.41576115476,2732777.3126245374,1932685.7252171298,13175059.75617184,13860467.563647948,-602431
2036-06-30,39.94482854699007,0.34337870914036284,9754696.803167263,10432851.300519539,385477.3104185303,13091251.317251397,404938.9602388131,13904676.408183303,3445.0,413400.0,2667.0,320040.0,4142.310661772685,585267.1959178222,1126.8827602228234,159217.29852137758,2747245.4305734676,1940913.0976985008,13601001.875056239,14292563.509821262,-602431
2036-07-31,1.2779917427344634,15.763797639451994,9650653.41119974,10321309.060256103,25543.52145029384,13116794.838701691,26266.872840013202,13930943.281023316,3445.0,416845.0,2667.0,322707.0,4092.0877324048342,589359.283650227,1113.2200106384405,160330.51853201602,2739897.913950528,1931854.5632925336,13437890.930817002,14127474.99310999,-602431
2036-08-31,54.01512843918512,3.748741731750038,10112032.735799069,10805827.552262835,502232.1763901243,13619027.015091816,527424.9735772028,14458368.25460052,3445.0,420290.0,2667.0,325374.0,4079.5572583230346,593438.8409085501,1109.8111945516828,161440.3297265677,2749327.734085561,1936053.8688317495,13963411.231925603,14657305.516327066,-602431
2036-09-30,-22.656768198996026,5.621083109052871,9771622.97970783,10447631.772623274,-283153.08443133225,13335873.930660484,-297784.45820472285,14160583.796395797,3445.0,423735.0,2667.0,328041.0,4061.0077187741786,597499.8486273242,1104.7649394456662,162545.09466601335,2756004.5091358377,1938079.81282946,13537838.800819231,14235021.557452757,-602431
2036-10-31,-28.609053307805578,15.653645312293495,9283532.17204455,9932323.534140151,-359166.2672613299,12976707.663399154,-378240.4944847413,13782343.301911056,3445.0,427180.0,2667.0,330708.0,4012.0888097196994,601511.9374370439,1091.4569382445177,163636.55160425787,2748790.430607061,1929169.8257895447,12920930.812187707,13616216.659997785,-602431
2036-11-30,31.13641448527926,2.3460453219231736,9560231.895279897,10223624.580175783,305828.12185849523,13282535.785257649,321681.9955684193,14104025.297479475,3445.0,430625.0,2667.0,333375.0,4004.343106275154,605516.2805433191,1089.3497810585518,164725.90138531642,2760373.8448317945,1935016.001833522,13232043.65701283,13932497.864871625,-602431
2036-12-31,4.628144119108968,4.507427274596165,9574970.391397351,10238566.379430776,60985.32283473701,13343521.108092386,63621.45649349502,14167646.75397297,3445.0,434070.0,2667.0,336042.0,3989.6581566997634,609505.9387000188,1085.3548570022845,165811.25624231872,2768721.7653627414,1938325.7535465867,13227525.162167568,13931939.012311013,-602431
2037-01-31,-30.411131844178485,0.5234207581595207,9177300.382792186,9819652.146271782,-382320.5526076004,12961200.555484787,-403276.1449083784,13764370.609064592,3445.0,437515.0,2667.0,338709.0,3987.922847801833,613493.8615478206,1084.882779980446,166896.13902229918,2783081.453211735,1946333.8871229521,12738777.58737122,13449415.543158332,-602431
2037-02-28,34.27804296548964,2.7236748386790355,9472825.842224183,10131371.94546958,327227.2864596539,13288427.841944441,344858.47946167266,14109229.088526264,3445.0,440960.0,2667.0,341376.0,3979.0024086041503,617472.8639564248,1082.4560452504193,167978.59506754958,2794052.575643805,1951698.1351845996,13073481.849827329,13789071.524152467,-602431
2037-03-31,121.32083012296388,-1.8527796389157913,10383800.415427119,11092428.01357165,907381.3438190812,14195809.185763523,956435.7171783033,15065664.805704568,3445.0,444405.0,2667.0,344043.0,3985.2083812172914,621458.0723376421,1084.1443308762903,169062.73939842588,2812182.453569168,1962633.9544417623,14147766.03037398,14871005.556973787,-602431
2037-04-30,29.188915507005063,2.463623919117097,10667332.258118961,11390093.87412986,315741.3673661469,14511550.55312967,331311.12365765596,15396975.929362224,3445.0,447850.0,2667.0,346710.0,3977.1340177292027,625435.2063553713,1081.9477643322914,170144.68716275817,2823493.7839897713,1968274.0408753748,14463185.632084308,15191503.386316767,-602431
2037-05-31,20.876768928262337,3.065035192711729,10870284.881572561,11602800.186517544,240914.50398159426,14752465.057111263,252484.25602676062,15649460.185388984,3445.0,451295.0,2667.0,349377.0,3967.1407831447564,629402.347138516,1079.2291841263211,171223.91634688448,2833858.4238123195,1973179.0085512009,14681925.493520025,15414968.973310092,-602431
2037-06-30,43.956276354067626,4.0899558374906775,11285127.684498139,12037722.48937644,462235.3149602377,15214700.3720715,484757.65713743004,16134217.842526414,3445.0,454740.0,2667.0,352044.0,3953.9108901622635,633356.2580286782,1075.630096675168,172299.54644355964,2842623.193320942,1976844.7877229082,15147488.366042394,15884659.17531755,-602431
2037-07-31,26.99611016460315,2.1375486000219324,11569412.536078496,12335484.242583072,315290.2756426073,15529990.647714108,330092.47205063695,16464310.31457705,3445.0,458185.0,2667.0,354711.0,3946.948182691676,637303.20621137,1073.7359473334761,173373.28239089312,2854424.7906810176,1982852.6540846836,15461281.425910331,16203734.59467981,-602431
2037-08-31,-37.79551484533281,-0.446328455574585,10973766.050071377,11711313.20433899,-588825.4973054415,14941165.150408667,-617635.673543824,15846674.641033227,3445.0,461630.0,2667.0,357378.0,3948.4197722618937,641251.6259836318,1074.1362816039368,174447.41867249706,2870374.1622347357,1992054.6084087477,14751864.183915012,15501172.84984928,-602431
2037-09-30,21.757669811183256,2.90303910940255,11191049.839226443,11939204.656707596,254544.8830332128,15195710.033441879,266909.3157102447,16113583.956743471,3445.0,465075.0,2667.0,360045.0,3939.0149996384475,645190.6409832702,1071.5777878069887,175518.99646030404,2880913.177829043,1997097.4153559904,14987708.362164853,15741822.50936157,-602431
2037-10-31,9.477040892928446,0.24545867515151087,11302256.385056144,12055968.810370639,124614.19359751284,15320324.227039391,130324.6325495466,16243908.589293018,3445.0,468520.0,2667.0,362712.0,3938.2103479074494,649128.8513311777,1071.3588886857776,176590.35534898983,2895741.7824639915,2005429.7109223336,15102611.815714622,15863163.174858948,-602431
2037-11-30,9.982974384363018,1.7128502083910702,11406335.682955042,12165028.433543421,131178.4226244958,15451502.649663888,137224.71399565827,16381133.303288676,3445.0,471965.0,2667.0,365379.0,3932.6405860542377,653061.4919172319,1069.8436791509512,177660.19902814078,2895741.7824639915,2016591.5079504573,15222121.306846466,15968279.248689737,-602431
2037-12-31,58.00740908665394,-5.117081978839632,12050478.727940992,12841621.587023795,605242.1380011563,16056744.787665045,634364.011621821,17015497.314910498,3445.0,475410.0,2667.0,368046.0,3949.892301632529,657011.3842188645,1074.5368715396469,178734.7358996804,2895741.7824639915,2036587.200370231,15984998.910364812,16721170.742832424,-602431
2038-01-31,31.773762719669474,2.440568833779855,12397344.22204901,13203987.513874082,382181.5854052687,16438926.373070315,399270.1331783209,17414767.448088817,3445.0,478855.0,2667.0,370713.0,3941.9634133638865,660953.3476322284,1072.3798803752413,179807.11578005564,2895741.7824639915,2046750.5370009865,16384894.702014877,17106302.79360716,-602431
2038-02-28,48.28632080833353,3.8342741610458697,12903685.622184211,13731806.080381058,556262.9628984914,16995189.335968807,580265.3931912692,17995032.841280088,3445.0,482300.0,2667.0,373380.0,3929.622769008981,664882.9704012374,1069.0227059600243,180876.13848601567,2895741.7824639915,2055176.3904866676,16965908.25293827,17671730.350714035,-602431
2038-03-31,12.952534772791102,4.5430926554302475,13028436.624268508,13860670.509612503,183529.84572280743,17178719.181691613,190703.66267365546,18185736.503953744,3445.0,485745.0,2667.0,376047.0,3915.1005128134993,668798.0709140509,1065.072041347336,181941.210527363,2895741.7824639915,2062735.7062720421,17102187.761046316,17792024.614107095,-602431
2038-04-30,43.372254175780036,-1.2174362950300166,13563516.511892036,14417646.716450635,532871.4957009708,17711590.677392583,553917.8730823309,18739654.377036076,3445.0,489190.0,2667.0,378714.0,3919.098917307466,672717.1698313584,1066.1597755760188,183007.37030293903,2895741.7824639915,2077714.2550238664,17720802.748183273,18397980.958686173,-602431
2038-05-31,-39.66844132127696,5.766948650314441,12772975.156981304,13595330.428787675,-716242.0082548795,16995348.669137705,-744035.4763991629,17995618.90063691,3445.0,492635.0,2667.0,381381.0,3900.830328337049,676618.0001596954,1061.189950846468,184068.5602537855,2895741.7824639915,2083696.7387912367,16803993.259242658,17464589.4048775,-602431
2038-06-30,52.36693340170342,-3.530083307682752,13413266.42324177,14261753.219174119,613068.8641017611,17608417.533239465,636733.8130021408,18632352.71363905,3445.0,496080.0,2667.0,384048.0,3912.530492216353,680530.5306519117,1064.3728876283576,185132.93314141384,2895741.7824639915,2101889.0534126107,17549236.450391598,18198428.80985304,-602431
2038-07-31,21.07328590969464,4.505053157741168,13644964.33331702,14500730.952931866,291933.1474651948,17900350.68070466,302322.9886793284,18934675.702318378,3445.0,499525.0,2667.0,386715.0,3898.1896227034804,684428.7202746152,1060.4715678239793,186193.40470923783,2895741.7824639915,2109382.138439401,17807384.845310222,18440763.432815943,-602431
2038-08-31,-29.19517142686989,0.41181805872232413,13135441.737719215,13972958.65473779,-493781.34591205086,17406569.33479261,-511738.018298201,18422937.684020177,3445.0,502970.0,2667.0,389382.0,3896.854810970871,688325.575085586,1060.1084428793677,187253.5131521172,2895741.7824639915,2122263.3927663467,17222996.821367215,17842719.686127175,-602431
2038-09-30,22.684576177352223,5.184477548425215,13374931.58421258,14219532.231610514,305749.7920205089,17712319.126813117,316353.8327398675,18739291.516760044,3445.0,506415.0,2667.0,392049.0,3880.475275219675,692206.0503608057,1055.6525200948179,188309.16567221202,2895741.7824639915,2128860.047768791,17489614.994850487,18093237.667259406,-602431
2038-10-31,-65.25502212477343,2.398796358567501,11876622.511512673,12668755.9017202,-1460875.9558153257,16251443.170997791,-1511676.4376549805,17227615.079105064,3445.0,509860.0,2667.0,394716.0,3872.817359543368,696078.8677203491,1053.5692448749005,189362.73491708693,2895741.7824639915,2128860.047768791,15766168.0590523,16368599.513582539,-602431
